%time,field.header.seq,field.header.stamp,field.header.frame_id,field.jerk_body0,field.jerk_body1,field.jerk_body2,field.thrust,field.yaw_rate,field.ang_velocity0,field.ang_velocity1,field.ang_velocity2,field.state_curr0,field.state_curr1,field.state_curr2,field.state_curr3,field.state_curr4,field.state_curr5,field.state_curr6,field.state_curr7,field.state_curr8,field.state_pred0,field.state_pred1,field.state_pred2,field.state_pred3,field.state_pred4,field.state_pred5,field.state_pred6,field.state_pred7,field.state_pred8,field.active
1613536167819797366,71,1613536167819622404,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016011468106159,-0.8585229108834762,0.027753963076849294,0.00012513059271926504,0.0001068235388418101,-0.00011990794947318631,0.001046454978285828,0.0009935858437607828,-0.0010273608787466275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536167924200990,72,1613536167924022233,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016235069679055,-0.8585247019991413,0.027769443506616448,-0.0002591970601959028,-2.4045873067403415e-05,0.00021105535985971015,-0.0019991826526687935,-0.0005265916816822341,0.0018906061254222069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536168026181923,73,1613536168025968344,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016063432159297,-0.8585300097167137,0.027757048811972978,8.381624626337593e-05,-2.225064921330742e-05,-5.024860885863479e-05,0.0008215043543620129,0.00012253412571458028,-0.0005341712755256732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536168130410665,74,1613536168130177920,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.601607693788851,-0.8585255426063585,0.027755733563747872,0.0001322154962725821,3.5731747435069865e-05,-0.0001380617793892703,0.0012376388032897176,0.00025278762196594595,-0.0012739747842115963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536168230247840,75,1613536168230003027,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016023482108995,-0.8585287897381574,0.027753521265549704,8.52622491985002e-05,-1.554508311603949e-05,-7.298849041557047e-05,0.00019347329067478952,-0.00011605413675725345,-0.00020129789443792143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536168332679236,76,1613536168332294558,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016095732409134,-0.858517075190527,0.027751927046317543,-5.274527580075093e-05,0.00011914300218641652,-4.6159126103278606e-05,-0.0004611941518844508,0.0006612628780494066,-0.00013728664956018556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536168434107154,77,1613536168433893653,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016017279446524,-0.8585276495708061,0.027750762871893955,6.582127712900578e-05,-2.7367268117267e-05,-5.9144842302853986e-05,0.00042447521186159045,-0.00013216537786290948,-0.00038587462170726274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536168538317770,78,1613536168538107339,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016008660827155,-0.8585262449304734,0.027747294538903983,-5.934659385488523e-06,7.867735091001112e-06,-2.120784773237649e-05,-0.00036841571537010536,0.0001326359215265165,0.00018155792162271513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536168639777418,79,1613536168639582404,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016041099506673,-0.8585259245078309,0.027747921088719034,-4.712115873450425e-05,-4.657885087179386e-05,1.6992026620277064e-05,-0.00037843239530038894,-0.0005846856143128761,0.0003089820755100347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536168744004991,80,1613536168743839135,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016083932903362,-0.8585404455424955,0.027761340048617914,-6.848458914108573e-05,-0.0001659062661738694,0.00011933094393046931,-0.00035870878166595886,-0.0008988028505245512,0.0005211943612264164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536168844311982,81,1613536168843979984,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016055555722379,-0.8585311578373696,0.027753605595452372,-1.5468221622072245e-05,3.576520886107689e-05,-7.038104003514613e-05,-6.734724169195999e-05,0.0005145449006308181,-0.0008135734909599339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536168946321725,82,1613536168946089603,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6016050338885864,-0.8585201372129619,0.02775836609942946,1.2149291756910852e-05,0.00011813805984649131,1.0426371521407265e-05,0.00024107481600880139,0.0005808643188024474,-5.493238880682408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536169047833292,83,1613536169047679081,,0.0,0.0,0.0,0.31392000000000003,0.0,0.0,-0.0,0.0,-0.6015998034567483,-0.858529055143234,0.027753550477055078,8.331433461793564e-05,-3.319143618132519e-05,-4.954316788924828e-05,0.00060501240984863,-0.0002998771679963287,-0.0003513982282705211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536169152211847,84,1613536169151947855,,-0.28670300687915196,-0.106082387917537,0.17443703775486125,0.31449370527572607,0.18469895852326512,0.010813699074162793,0.02922558683783404,0.0,-0.6016056060512416,-0.858533610735574,0.027761631597034698,3.5349772648229854e-07,-4.738148675798842e-05,7.234727039981696e-05,5.960335239765322e-05,-0.00011504179873309323,0.00048649313873074847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1613536169254322145,85,1613536169254072696,,-0.9524432456022909,-0.3849837867299768,0.5378759120675154,0.3162627232113029,-0.015496900730295965,0.03917242529404014,0.09691190427023705,0.0,-0.6016411855971124,-0.8585361415054056,0.027848070321881975,-0.0012915297197525796,-0.00027828062594628704,0.0016427539331454397,-0.027721512059079027,-0.008039617208207379,0.022853853489152788,-0.6016525072941395,-0.8585553456673816,0.02780196383320615,-0.0014107244500101035,-0.0005515328907722059,0.0010409478874073628,-0.02828116230712937,-0.009967986281551256,0.018885519201420172,0
1613536169354205556,86,1613536169354066208,,-1.2186879443138003,-0.5185235585562218,0.5958712619479177,0.3181695112496472,-0.005789986929570197,0.052465095175674784,0.12330891804781584,0.0,-0.6018342876070183,-0.8585032094243592,0.028287497399433783,-0.005310456274747414,-0.0009606467832912657,0.006657327210670414,-0.09646409611974754,-0.03224506245295517,0.07388616179350965,-0.6020659020627004,-0.8586642215477753,0.028222063090024067,-0.008772358925181719,-0.002883859158788267,0.006791582503514235,-0.12189507204950376,-0.044071953448632226,0.08012271791822312,0
1613536169457076340,87,1613536169456921584,,-2.794804740619811,-0.7678960151065184,-2.1791486139131804,0.3110025180899148,0.051675515172545365,0.07723138646093589,0.28108837753992405,0.0,-0.6010153917415502,-0.8582378982781708,0.03145070288720925,0.0017557605264198496,8.631761342584767e-05,0.04196011876691119,-0.08668063302349008,-0.04288092011943832,0.29054029366054623,-0.603050271440451,-0.8588422834643286,0.029426797179184415,-0.021035397647498823,-0.006638674509851033,0.017170030881502617,-0.21803473133528067,-0.08131549207824017,0.13636791162313439,0
1613536169560081033,88,1613536169559899430,,-2.659551310561823,-0.3764211759131799,-4.629765000575609,0.29577585065105283,0.0015104586461207271,0.038731125725931445,0.27364936612305246,0.0,-0.5994086130286675,-0.8581269602399085,0.04157314507691886,0.0018265554793519888,-0.0036884926177400733,0.11072850954407462,-0.25511950945333983,-0.10313434093514597,0.3482361134805211,-0.6017423110809541,-0.858587603590778,0.03674657932320206,-0.020985069583783093,-0.008519748599098207,0.06042904086293461,-0.3681359691805688,-0.12924040413104276,0.07883814825992205,0
1613536169662258672,89,1613536169662036990,,-1.1959428614921823,-0.7882162155954279,3.6633553488152546,0.3078242454043967,-0.14707001476180218,0.08527714092794854,0.12938910152235447,0.0,-0.5996577434118172,-0.8584558603128858,0.051102031966692885,-0.023394398039656865,-0.00955441059841542,0.08709429345717619,-0.4425667932395329,-0.1210585062703869,-0.3450109103897709,-0.6009388088546812,-0.859117343994743,0.053616835623812205,-0.03680301026644496,-0.0171778103627977,0.12244189164462504,-0.5174718054625993,-0.16665201396600654,-0.11396847146951272,0
1613536169767079745,90,1613536169766458404,,-1.4662516195728406,-0.9058684555590076,8.232557217175412,0.33490026990584104,-0.1335982258731052,0.09416993953743388,0.15242480904871808,0.0,-0.6025024693084166,-0.8593352770204628,0.05180517127212944,-0.05201217230459653,-0.016011596428108094,-0.004468639344122213,-0.43357423004514106,-0.1381450788715097,-0.3797548547582821,-0.6044068706687405,-0.8601349982937482,0.0587004096633558,-0.07355668196640908,-0.025212392915520545,0.07101328950502368,-0.5606788852955111,-0.1921011400717155,0.023390831346720764,0
1613536169868439772,91,1613536169868222754,,-1.3944198996995598,-1.0196381530581151,3.145912714538115,0.34524684964834224,-0.08007623550126028,0.09742727560964144,0.13323798396140876,0.0,-0.608224334017391,-0.8605761346062639,0.04788454749558512,-0.08094382591411528,-0.02022192546687241,-0.028590162112223507,-0.45720522152864596,-0.13727803412170136,0.32741269466751377,-0.6101217109723707,-0.8617538234405147,0.05083304415726728,-0.10287419380717576,-0.03362594580176352,-0.0012387920197063154,-0.5836662000064434,-0.2141419086015988,0.4443518012466001,0
1613536169969078888,92,1613536169968637159,,-2.1211416223417183,-0.6349419636865059,-2.2727160749834074,0.337974158207972,-0.028492343061752586,0.058851059346851746,0.19660290016859508,0.0,-0.6159452178428085,-0.8623122352525794,0.04840698828001681,-0.1017710562867607,-0.026540143234118803,0.03428012743858075,-0.41497328730966015,-0.17094070430484995,0.7291142619024248,-0.6188322145426305,-0.8634606553884779,0.0471870977178954,-0.13348850285252123,-0.03922787082659351,0.01988619616037951,-0.5936883172394731,-0.24284087307272054,0.6421144707845465,0
1613536170072623841,93,1613536170072311467,,-2.742806172363308,-1.0323434625405374,-2.76019696833582,0.32889615743956496,-0.05677734546919623,0.0977441322036496,0.25969381203877967,0.0,-0.6253474024202669,-0.8643364068154413,0.05674240406023013,-0.11638465962830916,-0.029495416098051796,0.11088505284478821,-0.4132878256619786,-0.1544128279261034,0.5673733753620879,-0.628543014964203,-0.8659713066887081,0.055109822745471444,-0.15364313670282867,-0.04814482140038431,0.09606906599135634,-0.6224683210116997,-0.2611528590204603,0.506664509153087,0
1613536170174378252,94,1613536170174132021,,-0.8028607012624243,-1.189099452488534,1.5857770713217554,0.33411156256146357,-0.1138683042271675,0.11569360607876679,0.07811444998447094,0.0,-0.637706600937591,-0.866609816830479,0.06816685783249483,-0.1493062487010485,-0.033362252581561155,0.12601438707988744,-0.5582015053629591,-0.1919679418484148,0.11542973960662496,-0.63948808587832,-0.8682894440983271,0.0702130868954394,-0.1707867932018755,-0.051879644894163926,0.1539817105985975,-0.6747548458093489,-0.2932717479961391,0.2945597797140977,0
1613536170276548592,95,1613536170276267511,,0.72370596239521,-1.1729465333418156,6.576638603304277,0.3557414429574005,-0.11721322755770967,0.11234058701585117,-0.06931394597391834,0.0,-0.6550215754810546,-0.8696482235020698,0.07527826446722449,-0.19833911761994058,-0.042136467090219634,0.07183499986260827,-0.5625507421116633,-0.22151270646656862,-0.1422851620244224,-0.655544758184705,-0.8711088510365842,0.08161425681238307,-0.20862214474317536,-0.05864812392761123,0.14562170825654075,-0.628116415479578,-0.3137494850725867,0.2767166839264413,0
1613536170380086565,96,1613536170379805937,,-0.641717514895859,-0.8912287519040695,6.7563182426610116,0.37796227099892843,-0.0300905340424686,0.08016867482135155,0.05772439754545697,0.0,-0.6760749395612312,-0.8738895694970983,0.07568359285539766,-0.22889308420144266,-0.05415490154985557,0.014452302663534934,-0.3602242295360306,-0.22636296079233936,0.12226555735014366,-0.6775530886131739,-0.8751170455761877,0.08285449686823806,-0.2511396216181158,-0.06871609271977158,0.09073123040641162,-0.49345933785184065,-0.3100798061244701,0.5202097729004893,0
1613536170480374138,97,1613536170480115242,,-0.40766325345418775,-1.0069774721070786,0.6242309645458719,0.3799598100855915,-0.04421046932755906,0.08525527964011485,0.034514619874773146,0.0,-0.6989996684853451,-0.878721095100393,0.07665570903839171,-0.2480617106242009,-0.06002793509959448,0.03943421400785916,-0.3053422411108129,-0.17748537148817378,0.7004326795908106,-0.7008448197376459,-0.8805413759775333,0.0788734050654679,-0.2672990254127526,-0.07992624327372226,0.06067648310753025,-0.40789459469016776,-0.28906387368499453,0.8022180515297627,0
1613536170582343333,98,1613536170582162365,,0.342932585605282,-0.692667706965698,-2.646840956525502,0.37125462545100485,-0.04021375636096847,0.05833608196064016,-0.02888158812611525,0.0,-0.7249447917687954,-0.8843686421929478,0.08461358678220059,-0.2681503489260552,-0.06586556649150832,0.11568930579624659,-0.2639791356130436,-0.18327001234000878,0.7733321241973252,-0.7253759572199294,-0.8857807512305668,0.08421537515423574,-0.2798981287335857,-0.08285954513161463,0.11289992148006213,-0.3313861210768827,-0.2791468291522291,0.768881469853249,0
1613536170684667100,99,1613536170684418942,,-0.21527793856353222,-0.6189412251163199,-1.3854206762519206,0.3666981652640216,0.004494345809805234,0.053349151353094953,0.018555712338033,0.0,-0.7523394196993812,-0.8906878791281796,0.09926452790363154,-0.27652049629649655,-0.0716464090870177,0.17022886394282427,-0.12712704023705565,-0.16574396828387794,0.43059345612027145,-0.7530136809541876,-0.8920007205509934,0.09961311369361127,-0.2925670209290042,-0.08806771714135359,0.17994058953996103,-0.22435430444593746,-0.2607730006568963,0.511693550676964,0
1613536170789596984,100,1613536170789340422,,-1.292547821645966,-2.1639569619221066,2.478019767504399,0.37484811456531936,-0.38723596679366845,0.18883820357173056,0.1127944838853795,0.0,-0.7795188842298841,-0.896056240898099,0.11460277060837806,-0.26862908279006353,-0.05930779008238828,0.16131273909037122,-0.014941189971673164,-0.04950294681332727,0.031368219395147966,-0.7806449446592011,-0.8987954129016223,0.11821258486719816,-0.28976840418975136,-0.09164599661505556,0.20645430821533642,-0.13783111762804098,-0.23424778227687904,0.2939154293299715,0
1613536170890440539,101,1613536170890248634,,-3.0327747753265286,-1.0281320784270616,4.544117853681075,0.3897932455978776,-0.6672994525240643,0.08776948644337633,0.258901643197508,0.0,-0.803735654695314,-0.9002633139667582,0.12627749414913816,-0.2343687547785061,-0.04999875782924,0.11780139934366649,0.12918119143417633,-0.14124584747537783,-0.041370962096348385,-0.8065947136520587,-0.9026059840722664,0.13132674871882707,-0.2742696575865243,-0.07540156771958212,0.1775254541629697,-0.09787030595754105,-0.2723726059305495,0.2928860820568217,0
1613536170994146337,102,1613536170993983568,,-1.553525403901988,1.196815835550603,2.766718719944852,0.39889269572842045,-0.4852245571715743,-0.09825236114308858,0.1275363631522462,0.0,-0.8248530301086411,-0.9062066771371514,0.1348336845851284,-0.20609605006560341,-0.07107344479873054,0.09426849647519543,0.00819901190810614,-0.29630409409959435,0.19706762191509877,-0.8269817345291871,-0.906228797003654,0.13861500184060135,-0.23510394503088913,-0.07190468307462554,0.13659098016138044,-0.14388499648183728,-0.29687265743233276,0.41716257845062776,0
1613536171094260174,103,1613536171094087662,,-0.7113191944506441,0.39772156873747616,1.7524117736338782,0.40450041340437526,-0.0681799190496137,-0.03190604976197475,0.05706350220540988,0.0,-0.8438909021227455,-0.9140228220028974,0.14260921281609495,-0.19362774522483797,-0.08746773285438054,0.09249639218541053,-0.049148740401871706,-0.1422002953561639,0.2664694458488619,-0.8457109241171674,-0.9146334056973829,0.14570356876693932,-0.21395467071998778,-0.09583976250450629,0.12770615140818195,-0.165371424995793,-0.19902226001592072,0.47168547674463135,0
1613536171196621843,104,1613536171196394364,,-0.4143538178583736,-1.0535468511685642,0.4534385031615629,0.40599172548367507,0.33458263337836924,0.08334601923803471,0.032779502151491585,0.0,-0.8625466709982774,-0.921779736903664,0.15134133480633621,-0.1848323352940521,-0.07926823434763887,0.10265536315111518,-0.02617940260924611,0.012071384554710882,0.3031687516660514,-0.8636235393272955,-0.9234182690520427,0.15348182382725012,-0.20226618866672846,-0.09981793099779135,0.12786207367139138,-0.1236201284359382,-0.10480366751205208,0.44084418387075536,0
1613536171298599062,105,1613536171298326185,,-0.8483622865618644,-0.6447482588034836,0.3767859707097757,0.40723092329844823,0.1796817406367162,0.050818632466294165,0.0668673558251405,0.0,-0.8796625204201881,-0.9287536939349138,0.16122037563226932,-0.1673130974680001,-0.06945603400701103,0.11131757215771557,0.060157946968398116,-0.017881804196263028,0.21732186422437672,-0.8812117503634166,-0.9298239525201127,0.16320710773921232,-0.18897874023560984,-0.08339356902591732,0.13550402410075105,-0.056748696221908895,-0.09457807812028002,0.3538044673266658,0
1613536171402320714,106,1613536171402141541,,0.0038886623571505866,-0.614262189422804,0.2145538540783331,0.40793656861091376,0.11331891214356551,0.048268412188148355,-0.0003055691213744645,0.0,-0.8956794886865473,-0.9347396731702728,0.17185024137299343,-0.15455711105109884,-0.061087588423104064,0.11481148527393922,0.039583644899721764,-0.018931275327866214,0.14834041369452108,-0.8962206998224924,-0.9359079542984707,0.17350921179562953,-0.1651270844815505,-0.07482165268287452,0.13516384737415624,-0.016437687239406,-0.08943056932100668,0.2596036401044365,0
1613536171504031302,107,1613536171503884186,,0.18526129756325568,0.8233099203294196,-2.043782121784114,0.40121478176615627,-0.14927273742367866,-0.06458336780213968,-0.014532557211556585,0.0,-0.9103911815547886,-0.9414272209948442,0.1852377082060962,-0.14013115211707117,-0.06778042870789265,0.1384754084821142,0.10169469562788164,-0.08609358991301094,0.2078656289642183,-0.9109213945958371,-0.9410427412883066,0.18411280449620723,-0.1501221374214831,-0.06597030292841115,0.1308369024638092,0.04911582769259377,-0.0787230147782756,0.1721679301028786,0
1613536171604327995,108,1613536171604088662,,0.46043051885467895,-0.1625662422135896,-1.6541990558346653,0.3959213447871772,0.1702905407139824,0.012965922461617744,-0.03672291568743136,0.0,-0.9236855394550567,-0.9477289594370695,0.20016053628836097,-0.1279369738806128,-0.06429562817666896,0.15272117165939525,0.11251743733080725,0.0344362556190431,0.02066265633986264,-0.9238921662388635,-0.9485099009556157,0.1997782182699263,-0.1298519710694983,-0.07261486191170974,0.14887120350246474,0.10388892532357576,-0.010595074163330845,5.0271442792210186e-05,0
1613536171706582957,109,1613536171706369522,,0.8542635225230945,-0.2703469419740931,-1.1261443456058116,0.3922175731534773,0.06386720264313198,0.021850557584414336,-0.0690451097943037,0.0,-0.9366027857636833,-0.953731928012735,0.21608690985885268,-0.11895803137750471,-0.05668939487651504,0.1510174022630149,0.13182911911611317,0.045851255136602743,-0.11989588023655691,-0.9358369318626012,-0.9540118473914084,0.21526096166415618,-0.11429369633165112,-0.061617195057783944,0.14653728513807204,0.16034811364842583,0.01913240675865744,-0.14434038676632685,0
1613536171810832795,110,1613536171810414020,,1.1061907851472594,-0.21945650233173003,-1.8340096396712857,0.3861857648739059,0.040978552201988705,0.017904878708398332,-0.09025119614123153,0.0,-0.9489993013197742,-0.9591163806113637,0.23235197069992605,-0.11176473127625551,-0.05001933759001713,0.15038285181343491,0.1624415523798822,0.04751409051871514,-0.1345458503055603,-0.947690513790039,-0.9591967371967057,0.2304028430620629,-0.10130723399146621,-0.05285804852292365,0.13343798558210554,0.22118682860465683,0.030775671935225034,-0.23169245338163091,0
1613536171912398816,111,1613536171912175291,,0.5867571111467291,-0.8009571952794345,-1.391014791714905,0.3816108618894761,0.0642232002109765,0.0663686561758966,-0.048619678052674954,0.0,-0.9605081422489932,-0.9632814957313922,0.24844334717454447,-0.10070244129623748,-0.03740928742598029,0.14426847464677,0.21518166895232357,0.08531446351092199,-0.2304360283623887,-0.9591743156283786,-0.9638940278438904,0.24641294662489743,-0.08984304432461479,-0.04566644632170053,0.12779086663755035,0.27599218665293207,0.03954373484761688,-0.31729385321213144,0
1613536172017365299,112,1613536172016273076,,0.21868890669265298,-0.12747368978385626,0.7042282609575051,0.3839269954000352,-0.11250911883241321,0.01068931333056454,-0.01833817040614452,0.0,-0.9705800326352271,-0.9667844123755819,0.26201511689916807,-0.08560263727008463,-0.03278573904927901,0.11463219988015942,0.22979261664087716,0.007244108721444396,-0.37139011041773734,-0.9693782567043795,-0.9667155594998285,0.26149136313986276,-0.07545763451673007,-0.03246906137667292,0.11442533108412915,0.28971446663782446,0.013490057475225414,-0.3664268428904285,0
1613536172118072217,113,1613536172117850012,,0.058010060659456145,0.7920344166637041,1.801030908797282,0.3898503987514586,-0.1475508260499342,-0.06601541865226238,-0.00483509095047716,0.0,-0.9791720595205574,-0.9711237209602624,0.2714171178052681,-0.07228846037320996,-0.042622222986932294,0.07477603778099458,0.18923806607328034,-0.0521167299975492,-0.3262616201595105,-0.9779503891365039,-0.9700333621027108,0.271739012646454,-0.06139505133017611,-0.03225921915138313,0.08102197817914542,0.2543591021572933,0.0032862892364732485,-0.3008143236025427,0
1613536172218449618,114,1613536172218227575,,0.9284468535666812,0.17289085893028797,1.026904874455074,0.3931364943499061,-0.15099073923737477,-0.014191360335881958,-0.07620948807359054,0.0,-0.9866603890703837,-0.9758348688524295,0.27731600714748245,-0.0670300212493887,-0.046476322822020036,0.04732169553880479,0.10091702722230338,0.020780377787832427,-0.1766641768231934,-0.9854821758466539,-0.9755060659601694,0.27755860621266026,-0.05418847234013784,-0.04362006752347,0.051005657667750295,0.17276169458816193,0.032159839266795096,-0.14914598210537514,0
1613536172320704130,115,1613536172320332034,,0.3991325279884351,0.017517590338227283,1.9242522073537165,0.3994651597376875,-0.15214105870952807,-0.0014258734533160668,-0.03248805714857434,0.0,-0.9935872408301953,-0.9806157555135435,0.2799217840183295,-0.059634341563251536,-0.044064019569140314,0.017600206095811022,0.1485742418960583,0.055156596207003576,-0.17034949034464608,-0.9927181972748288,-0.980303530842305,0.28133415330316763,-0.05272005499568974,-0.042146232941617776,0.034734202434105514,0.18528229785167571,0.06582141982021272,-0.0750856852707921,0
1613536172425058996,116,1613536172424823931,,0.2221841654742638,0.2033501486425252,0.5633024184384209,0.4013177847828036,-0.1544439425203891,-0.016289792984283846,-0.017798531666304067,0.0,-0.9993842033385715,-0.9852114002253727,0.28067444944441217,-0.048295627640181076,-0.041432257257774885,0.005715997663407019,0.15355811135474068,0.054477269399236236,0.008573517752518068,-0.998742509799579,-0.98470960739629,0.2811489186832058,-0.04281809804980907,-0.03744534715446391,0.010131102271900108,0.1877506283727909,0.07721685208652446,0.02096741386642781,0
1613536172526661570,117,1613536172526322546,,0.44112873143489334,-0.23273834601329857,-0.39526199698379555,0.40001780918196655,-0.15796749297946922,0.018557929289020343,-0.03517441773370782,0.0,-1.0043835124403713,-0.9890427288049721,0.2815298377755587,-0.041203240768121735,-0.03372232338269275,0.01132180304917324,0.11765567489708842,0.08750246259848501,0.07546060624351705,-1.0034164415634321,-0.9890279613605606,0.28137560988565047,-0.03205379703319819,-0.0343561830100485,0.009174142022709676,0.17127850078491702,0.08704421555529138,0.06058936943353507,0
1613536172630498066,118,1613536172630190515,,0.39715244976495684,0.0803701408901198,-0.1705664146135285,0.39945683398324733,-0.15987152976062335,-0.006429325018661635,-0.0317707814521263,0.0,-1.0086625849956443,-0.9923012980433339,0.2827622925649593,-0.034506063989676906,-0.02862159837174097,0.015440184498750625,0.12467247012240228,0.0526580657802626,0.03459037043788621,-1.007833745923738,-0.9919976528785143,0.28297491316637763,-0.026983306709614185,-0.025578198570802832,0.01693562531404716,0.16674300627306257,0.07538003363931338,0.036815839053961325,0
1613536172735164465,119,1613536172734977095,,0.20217980795095505,-0.23764482645857848,0.8073975884607221,0.4021122806823557,-0.16332285824337922,0.01903743733920807,-0.016196377941306905,0.0,-1.0121375385329612,-0.9949366147101572,0.2833860555354618,-0.02684016193416402,-0.022242687270513803,0.0072577527318030705,0.12259433970340075,0.07241580448326064,-0.03809209389457188,-1.0114299410365326,-0.9948700919705721,0.28444963450916066,-0.020242176753416392,-0.022453524362677522,0.018010370806644936,0.16060527460280796,0.07070341440100636,0.01681335572,0
1613536172831993592,120,1613536172831821383,,0.16360607140481537,0.4356202099183033,-0.32120612586296354,0.4010844210795344,-0.15900903932392219,-0.03466655306754318,-0.013019732389346585,0.0,-1.0145446783079555,-0.99740024321089,0.28437401739057633,-0.017653813904435434,-0.021784858355341143,0.011019443590240478,0.12216787051016534,0.025729207964599807,0.06397944713655124,-1.0141669022072666,-0.9968214846482023,0.2840576076716684,-0.013330303346009363,-0.015681513824488458,0.007535663317319514,0.14760283205969238,0.058807664437246276,0.04365030560490077,0
1613536172934282853,121,1613536172934026077,,0.1858737182683978,-0.006452787851929212,-0.4427257020375444,0.3996283564562275,-0.1586839293770147,0.000514827304201846,-0.01482969338120779,0.0,-1.0162649530187342,-0.999521712208634,0.2860280874561067,-0.010975759121284484,-0.017838379568257297,0.018030285719092598,0.0912534394121165,0.06337394362580419,0.038827703999143565,-1.015695096853019,-0.9993804538197993,0.285732491204594,-0.005313322068544891,-0.01712306195482601,0.015516354883220297,0.1246419662076455,0.06750672004570285,0.025958778723045126,0
1613536173039663359,122,1613536173038942339,,0.0749608387876943,0.060037562171948514,0.14277725113083825,0.40009793598636456,-0.1578583332104052,-0.00480747163824644,-0.006002444026939213,0.0,-1.0173230079509725,-1.0013365035828685,0.2879723616955271,-0.005137048737459413,-0.014229159248070194,0.017527232943750057,0.08577028189121534,0.04834731473048398,-0.026509109790907613,-1.0168786405948664,-1.000990621076369,0.2879501627959864,-0.0010217810120000219,-0.011559204076830816,0.019660303558247272,0.10782612277357276,0.0622095662027254,-0.00622734721605004,0
1613536173141884298,123,1613536173141662497,,-0.7795832446527605,-0.07630446238549246,-0.5832846427904508,0.3981795734578222,-0.23062944262660282,0.006102862766127776,0.06235139345917177,0.0,-1.0178247044158468,-1.0030588618693315,0.2905223240806991,-0.0008438581444701603,-0.013576576878046136,0.023731296565753214,0.06429559545418291,0.03767478665768974,0.023693900704871037,-1.0173987275582357,-1.0025035309638708,0.2896157507755484,0.003713995162461527,-0.008969868670454144,0.015572662002685549,0.09125059610720344,0.056838496821837024,-0.012582309030382552,0
1613536173243977844,124,1613536173243790577,,0.42826844816233806,0.357830248812089,-0.02012150489008352,0.39811339592087963,-0.1705686666542635,-0.02875729626848819,-0.034418114978081615,0.0,-1.0179669271543204,-1.0044822400346827,0.29291959961396413,-0.0009137918978225746,-0.01463003553690704,0.023096784348205064,-0.025515592484995728,-0.02072098222948451,-0.03223782451896155,-1.0177075506351922,-1.004280188854079,0.2929169668214727,0.0019875499358678844,-0.011370395119218266,0.02319199405645843,-0.007667433847422037,0.006448848518867668,-0.034479950890766775,0
1613536173343941467,125,1613536173343761516,,0.20051070308600122,0.5464592979419893,-0.015081942699710624,0.39806513370423774,-0.3488554198238473,-0.0439239114114586,-0.0161168716363094,0.0,-1.018033827896733,-1.0066559674222584,0.29555694358620116,-0.00047433456000587563,-0.019821386659047518,0.022580832674518665,0.01578609291177988,0.007064809115335314,-0.03466902743715597,-1.0181329955863097,-1.0059724488864028,0.29506273222834584,-0.0018786895397810831,-0.014410145366320336,0.019712300960990612,0.006217639645825564,0.0251187856412186,-0.03545184322532749,0
1613536173446319319,126,1613536173446049465,,-0.2710156513934818,0.287042990754481,0.43949245737445136,0.3995105786893324,-0.14685925876035275,-0.023075057136172403,0.021786637688884062,0.0,-1.0175285531662919,-1.0087760398170342,0.2975265418649747,0.006304500629699747,-0.01788047354425023,0.016028643277088115,0.047418232287396556,0.059913528394385275,-0.06013621230232272,-1.017994241072439,-1.0085062957972681,0.2976351236260426,0.001346969203238421,-0.01622031838796092,0.018917187218062875,0.020639982353106056,0.06495655630639659,-0.03860388169195986,0
